image_id	captions
1541272333_1624b22546.jpg	<start> Dog kicking up dirt <end>
3616638478_641d02183d.jpg	<start> A woman and a young girl are standing together with arms outstretched . <end>
3616638478_641d02183d.jpg	<start> A woman in a skirt and green t-shirt has her arm draped over the shoulder of a younger woman in a white skirt and orange t-shirt . <end>
3616638478_641d02183d.jpg	<start> A woman with a green shirt and a woman with an orange shirt posing with outstretched arms <end>
3616638478_641d02183d.jpg	<start> Two girls are standing together , posing for a picture . <end>
3616638478_641d02183d.jpg	<start> Two woman wearing skirts stand together and smile . <end>
3327487011_1372c425fb.jpg	<start> A classroom full of students is looking in the same direction inside a bamboo structure . <end>
3327487011_1372c425fb.jpg	<start> A group of children mostly wearing white uniform shirts sit and wait . <end>
3327487011_1372c425fb.jpg	<start> A group of students in uniforms listens attentively to the front of the class . <end>
3327487011_1372c425fb.jpg	<start> A large group of girls are all staring in the same direction . <end>
3327487011_1372c425fb.jpg	<start> The young girls are listening with books in front of them . <end>
224702241_05af393148.jpg	<start> A blond dog walks in a creek with banks filled with snow . <end>
224702241_05af393148.jpg	<start> A blonde dog makes his way up an icy stream with snow piled up on the sides . <end>
224702241_05af393148.jpg	<start> A tan dog walks down a stream between mounds of snow . <end>
224702241_05af393148.jpg	<start> Brown dog walks through river between snowbanks . <end>
224702241_05af393148.jpg	<start> The dog walks through the cold water . <end>
2527713011_b0ec25aa54.jpg	<start> A black and white rally car takes the turn . <end>
2527713011_b0ec25aa54.jpg	<start> A global group race car . <end>
2527713011_b0ec25aa54.jpg	<start> The black and white race car is going fast around the track while fans watch nearby . <end>
2527713011_b0ec25aa54.jpg	<start> The black and white race car is rounding the turn . <end>
2527713011_b0ec25aa54.jpg	<start> The race car is speeding up the hill . <end>
3452411712_5b42d2a1b5.jpg	<start> A boy helps to push a young girl on the swing . <end>
3452411712_5b42d2a1b5.jpg	<start> A boy pulls back a swing with a little girl on it <end>
3452411712_5b42d2a1b5.jpg	<start> A boy pushes a girl on a swing . <end>
3452411712_5b42d2a1b5.jpg	<start> A child pushes another child on a swing . <end>
3452411712_5b42d2a1b5.jpg	<start> The boy is pushing a girl on a swing outside . <end>
2337757064_08c4033824.jpg	<start> A fisherman in a field near a lake . <end>
2337757064_08c4033824.jpg	<start> A person in a yellow hat , carrying a bag and a fishing pole , walks in a grassy area near a small body of water . <end>
2337757064_08c4033824.jpg	<start> A person in a yellow hat is walking across the grass carrying a long pole . <end>
2337757064_08c4033824.jpg	<start> A person with a yellow hat holding a fishing pole in the grass by water <end>
2337757064_08c4033824.jpg	<start> Man holding stick in field of green grass . <end>
2728276857_3f83757ef2.jpg	<start> A group of girls are smiling while posing for a picture . <end>
2728276857_3f83757ef2.jpg	<start> A group of smiling women . <end>
2728276857_3f83757ef2.jpg	<start> A group of women hugging each other <end>
2728276857_3f83757ef2.jpg	<start> A group of women pose for a picture as a man plays guitar behind them . <end>
2728276857_3f83757ef2.jpg	<start> Many women sitting happily together smiling at the camera . <end>
374103842_17873ce505.jpg	<start> A man dressed in black is smoking a cigarette . <end>
374103842_17873ce505.jpg	<start> A man in a black shirt and a cast smokes a cigarette . <end>
374103842_17873ce505.jpg	<start> A man in a black shirt with a cigarette in front of others . <end>
374103842_17873ce505.jpg	<start> A man in black smokes a cigarette in a basement . <end>
374103842_17873ce505.jpg	<start> A man stands near a wall and smokes a cigarette . <end>
799431781_65dc312afc.jpg	<start> The little boy covering his mouth is sitting between a covering his eyes and another boy covering his ears . <end>
799431781_65dc312afc.jpg	<start> Three boy do " Hear no evil , see no evil , speak no evil . " <end>
799431781_65dc312afc.jpg	<start> Three boys sit down and make gestures with their hands . <end>
799431781_65dc312afc.jpg	<start> Three little boys sit together making faces . <end>
799431781_65dc312afc.jpg	<start> three young boys playing hear no evil , speak no evil , see no evil <end>
2330062180_355ccbceb5.jpg	<start> A dog running down a snow covered hill <end>
2330062180_355ccbceb5.jpg	<start> A dog running through snow . <end>
2330062180_355ccbceb5.jpg	<start> A golden dog bounds across the snow-covered hill . <end>
2330062180_355ccbceb5.jpg	<start> a white dog is running through the snow . <end>
2330062180_355ccbceb5.jpg	<start> A white dog running through the snow <end>
3554210976_fbd0ef33a3.jpg	<start> A girl is standing on a snowy cliff . <end>
3554210976_fbd0ef33a3.jpg	<start> A girl standing on a snowy hillside . <end>
3554210976_fbd0ef33a3.jpg	<start> a person in a blue tracksuit carrying a package is standing on a snowy mountain <end>
3554210976_fbd0ef33a3.jpg	<start> A woman in blue stands on a cliff 's edge holding a shopping bag . <end>
3554210976_fbd0ef33a3.jpg	<start> This person , dressed in blue , is standing on a snowy mountain . <end>
2865564810_5c63328cd4.jpg	<start> A biker doing a somersault with the bike in front of a crowd . <end>
2865564810_5c63328cd4.jpg	<start> Biker performing jump while onlookers watch . <end>
2865564810_5c63328cd4.jpg	<start> Someone doing a flipping trick on a red bicycle in front of a lot of people . <end>
2865564810_5c63328cd4.jpg	<start> The athlete perfomed a trick as the large crown watched . <end>
2865564810_5c63328cd4.jpg	<start> The rider on the red BMX bike does an inverted trick . <end>
3532412342_e0a004b404.jpg	<start> A child rolls around in a large tire . <end>
3532412342_e0a004b404.jpg	<start> A little boy is in a tire <end>
3532412342_e0a004b404.jpg	<start> Boy crouched and gesturing with hands , inside of a tire . <end>
3532412342_e0a004b404.jpg	<start> Child crouches in tire . <end>
3532412342_e0a004b404.jpg	<start> The child is sitting in a large truck tire . <end>
3600221224_945df01247.jpg	<start> A brown dog runs towards the camera on a dirt trail with mountains in the background . <end>
3600221224_945df01247.jpg	<start> A brown dog runs toward the camera down a rocky trail through the brush with mountains in the background . <end>
3600221224_945df01247.jpg	<start> A dog running on a trail in the mountains . <end>
3600221224_945df01247.jpg	<start> The brown dog is walking along the dirt path with beautiful mountains behind him . <end>
3600221224_945df01247.jpg	<start> Yellow dog is running up a trail . <end>
2850719435_221f15e951.jpg	<start> A boy in a red shirt and a boy in a yellow shirt are jumping on a trampoline outside . <end>
2850719435_221f15e951.jpg	<start> Children jump on a trampoline . <end>
2850719435_221f15e951.jpg	<start> Kids are jumping on a blue rimmed trampoline . <end>
2850719435_221f15e951.jpg	<start> Two children are playing on a teal trampoline near greenery . <end>
2850719435_221f15e951.jpg	<start> Two young boys jumps on a trampoline as two other children sit on it . <end>
2171891283_dedd9cf416.jpg	<start> Two dogs are walking on a rugged path , one with a blue rope tied to a red object in its mouth . <end>
2171891283_dedd9cf416.jpg	<start> Two dogs play in a grassy area with a red and blue toy . <end>
2171891283_dedd9cf416.jpg	<start> Two dogs playing keep-away with red toy on blue string . <end>
2171891283_dedd9cf416.jpg	<start> Two dogs play with a red plastic toy in the tall grass . <end>
2171891283_dedd9cf416.jpg	<start> Two dogs walking through nature . <end>
2234702530_a265a4df22.jpg	<start> A man in a black jacket and jeans stands in front of a brick wall . <end>
2234702530_a265a4df22.jpg	<start> A man wearing jeans and a backpack stands on the sidewalk . <end>
2234702530_a265a4df22.jpg	<start> A man with backpack stands in front of a brown brick wall . <end>
2234702530_a265a4df22.jpg	<start> A man with glasses and a red backpack standing in front of a brick wall <end>
2234702530_a265a4df22.jpg	<start> The man in the black jacket is waiting . <end>
255330891_86d65dfdbf.jpg	<start> a couple walking a white dog down a paved street <end>
255330891_86d65dfdbf.jpg	<start> A man and a woman walk with a white dog on a leash . <end>
255330891_86d65dfdbf.jpg	<start> A man walking a dog puts his arm around the shoulder of a woman with pink pants . <end>
255330891_86d65dfdbf.jpg	<start> A man , woman and dog walk down a paved road . <end>
255330891_86d65dfdbf.jpg	<start> The man is walking a white dog with one hand whilst resting his other hand on the shoulder of the woman with the pink backpack . <end>
3655326478_4472c5c630.jpg	<start> A dog and woman at a dog agility course <end>
3655326478_4472c5c630.jpg	<start> A woman guides a dog through an obstacle course . <end>
3655326478_4472c5c630.jpg	<start> A woman plays with her dog on an obstacle course . <end>
3655326478_4472c5c630.jpg	<start> There are four people and a dog jumping through a black , yellow , and white hole . <end>
3655326478_4472c5c630.jpg	<start> The woman is training her dog to jump through hoops using training equipment . <end>
610590753_cd69ce081a.jpg	<start> A dog is running through a lake towards some trees . <end>
610590753_cd69ce081a.jpg	<start> A dog running into a pond to fetch something . <end>
610590753_cd69ce081a.jpg	<start> A dog swimming in a pond . <end>
610590753_cd69ce081a.jpg	<start> An animal is attempting to cross the river . <end>
610590753_cd69ce081a.jpg	<start> An unknown animal or person is swimming in a natural lake setting . <end>
3581538034_783b7d0d09.jpg	<start> A dog being held by a harness on a waterboard over splashing water with a tube structure in the background . <end>
3581538034_783b7d0d09.jpg	<start> A man dropping from a rope into the ocean on a board . <end>
3581538034_783b7d0d09.jpg	<start> A man is suspended above water while holding a large ski that is shaped like a skateboard . <end>
3581538034_783b7d0d09.jpg	<start> A water boarder being towed during a jump . <end>
3581538034_783b7d0d09.jpg	<start> Waterskier jumps off the water 's surface , unknown structure in background . <end>
2847859796_4d9cb0d31f.jpg	<start> A child in colorful goggles plays in a pool . <end>
2847859796_4d9cb0d31f.jpg	<start> A child is in a pool wearing shark goggles . <end>
2847859796_4d9cb0d31f.jpg	<start> A girl with goggles on in a pool <end>
2847859796_4d9cb0d31f.jpg	<start> A young girl swimming in green goggles <end>
2847859796_4d9cb0d31f.jpg	<start> child with swim goggles with face submerged halfway <end>
3560771491_2a18b6241e.jpg	<start> A dirty-blonde girl wearing a white tank top and blue jeans is standing in the middle of a green field and playing with dandelions . <end>
3560771491_2a18b6241e.jpg	<start> a girl in a green top is blowing the seed from a dandelion in a green field . <end>
3560771491_2a18b6241e.jpg	<start> A girl picking dandelions in a grassy meadow . <end>
3560771491_2a18b6241e.jpg	<start> A young girl is blowing dandelions in a field . <end>
3560771491_2a18b6241e.jpg	<start> A young girl standing in a grassy field . <end>
582788646_dc40748639.jpg	<start> A blond boy wearing water wings bends down at the beach . <end>
582788646_dc40748639.jpg	<start> A blond haired child with blue and red floaties playing in the ocean . <end>
582788646_dc40748639.jpg	<start> A child in red and blue floaties looking down at the water . <end>
582788646_dc40748639.jpg	<start> Boy with floaties with his feet in the sand on the beach . <end>
582788646_dc40748639.jpg	<start> Small child with blue floaties on bending over at the beach . <end>
2751694538_fffa3d307d.jpg	<start> a man and boy sit in the driver seat . <end>
2751694538_fffa3d307d.jpg	<start> A man holds a child on his lap while driving a truck . <end>
2751694538_fffa3d307d.jpg	<start> A man sits with a little boy in the drivers seat of a jeep . <end>
2751694538_fffa3d307d.jpg	<start> A young boy sits on the lap of a man behind the wheel of a vehicle . <end>
2751694538_fffa3d307d.jpg	<start> The boy is sitting in the lap of the car 's driver and helping to steer . <end>
229951087_4c20600c32.jpg	<start> A man paddles a canoe in a lake . <end>
229951087_4c20600c32.jpg	<start> An older man rows a boat . <end>
229951087_4c20600c32.jpg	<start> Man in a canoe on a still lake . <end>
229951087_4c20600c32.jpg	<start> Man paddles a canoe through placid lake waters <end>
229951087_4c20600c32.jpg	<start> The man is rowing a canoe in a blue lake . <end>
3351596152_bf283f03d1.jpg	<start> A boy doing a skateboard trick <end>
3351596152_bf283f03d1.jpg	<start> A skateboarder is balancing on a wall while a group of other boys watch . <end>
3351596152_bf283f03d1.jpg	<start> A skateboarder on a ramp , doing a trick . <end>
3351596152_bf283f03d1.jpg	<start> The boy is performing a trick on a skateboard . <end>
3351596152_bf283f03d1.jpg	<start> The skateboarder in the white shirt balances on the ledge as the others look on in the background . <end>
3494105596_f05cb0d56f.jpg	<start> a young man wearing a white shirt and red shorts kicking a ball <end>
3494105596_f05cb0d56f.jpg	<start> Man in red shorts and white shirt kicking a soccer ball . <end>
3494105596_f05cb0d56f.jpg	<start> Man in t-shirt and red shorts kicking soccer ball . <end>
3494105596_f05cb0d56f.jpg	<start> The man in the white shirt kicked the soccer ball on the rocky pavement . <end>
3494105596_f05cb0d56f.jpg	<start> The young man kicks a soccer ball on dusty ground . <end>
3503624011_733d745d5a.jpg	<start> a girl with a star painted on her face smiles . <end>
3503624011_733d745d5a.jpg	<start> A lady in a sequined hat with red face paint . <end>
3503624011_733d745d5a.jpg	<start> A woman wearing a red hat and face paint smiles at another woman . <end>
3503624011_733d745d5a.jpg	<start> A woman with a painted face smiling . <end>
3503624011_733d745d5a.jpg	<start> The woman has her face painted with a red star and is drinking a beer . <end>
1931690777_897a7d8ab6.jpg	<start> Four boys doing a cannonball jump in unison into the pool . <end>
1931690777_897a7d8ab6.jpg	<start> Four boys in swim trunks jump into a swimming pool . <end>
1931690777_897a7d8ab6.jpg	<start> Four boys jumping into an inground pool . <end>
1931690777_897a7d8ab6.jpg	<start> Four boys jumping into a swimming pool . <end>
1931690777_897a7d8ab6.jpg	<start> Four children jump in a pool . <end>
2445783904_e6c38a3a3d.jpg	<start> A dog , nose to the ground , walks in a grassy field . <end>
2445783904_e6c38a3a3d.jpg	<start> A dog with a red collar is walked on a field . <end>
2445783904_e6c38a3a3d.jpg	<start> a grey dog walking on a leash in some grass <end>
2445783904_e6c38a3a3d.jpg	<start> Brown dog on a leash is sniffing the ground in a field of grass . <end>
2445783904_e6c38a3a3d.jpg	<start> The large brown dog with the red collar is in the grass . <end>
3614542901_29877fc342.jpg	<start> A group of women are standing in front of a building . <end>
3614542901_29877fc342.jpg	<start> A woman in a white gown stands with other girls dressed up , one points across the street . <end>
3614542901_29877fc342.jpg	<start> Five women in dresses , one holding a child , stand outside . <end>
3614542901_29877fc342.jpg	<start> Four women and a bride stand on a street while one of them points at something in the distance . <end>
3614542901_29877fc342.jpg	<start> Old lady with black dress and hat points out something to bride . <end>
2260649048_ae45d17e68.jpg	<start> A German Sheperd and a small white dog are playing <end>
2260649048_ae45d17e68.jpg	<start> The big brown and black dog is on top of a small white dog . <end>
2260649048_ae45d17e68.jpg	<start> The brown and black dog is over top of the white dog . <end>
2260649048_ae45d17e68.jpg	<start> Two dogs , one large and one small , are playing together in the grass . <end>
2260649048_ae45d17e68.jpg	<start> Two dogs playing together on the grass . <end>
521186251_e97d1f50f8.jpg	<start> four children lay on a tube . <end>
521186251_e97d1f50f8.jpg	<start> Several girls on a raft floating in rough waters . <end>
521186251_e97d1f50f8.jpg	<start> The four kids are riding a raft on the water . <end>
521186251_e97d1f50f8.jpg	<start> The kids ride a boat in the water . <end>
521186251_e97d1f50f8.jpg	<start> Three girls and one boy are holding onto a raft as they are being pulled by a road through the water . <end>
1167662968_e466f1e80a.jpg	<start> A guy with a nose piercing . <end>
1167662968_e466f1e80a.jpg	<start> A man in a red cap with a nose ring . <end>
1167662968_e466f1e80a.jpg	<start> A teenage boy has a silver ring protruding from his nose . <end>
1167662968_e466f1e80a.jpg	<start> closeup picture of a man with a nose ring and a brown shirt <end>
1167662968_e466f1e80a.jpg	<start> Young man with a nose ring and a hat . <end>
3178300150_d4605ff02c.jpg	<start> A basketball player leaps with the ball while opponents try to block him . <end>
3178300150_d4605ff02c.jpg	<start> A pro basketball player in a white Miami uniform makes a defensive move . <end>
3178300150_d4605ff02c.jpg	<start> Basketball players try to block a ball from going into the goal . <end>
3178300150_d4605ff02c.jpg	<start> Man in a Miami basketball uniform jumping to make a shot . <end>
3178300150_d4605ff02c.jpg	<start> The basketball player is number 21 from Miami . <end>
3296715418_29542dcdc2.jpg	<start> A beautiful white dog walking in the brown grass . <end>
3296715418_29542dcdc2.jpg	<start> A white dog plays in the grass . <end>
3296715418_29542dcdc2.jpg	<start> A white dog walks over the short grass . <end>
3296715418_29542dcdc2.jpg	<start> The white dog walks along the dead grass with its tongue out . <end>
3296715418_29542dcdc2.jpg	<start> White dog walking outside . <end>
3392019836_c7aeebca1c.jpg	<start> A couple gazes in awe at a display at a carnival <end>
3392019836_c7aeebca1c.jpg	<start> There is a man in red and two children looking at a large , round , colorful wheel . <end>
3392019836_c7aeebca1c.jpg	<start> Three people are standing at a carnival game . <end>
3392019836_c7aeebca1c.jpg	<start> two people play a game at a carnival . <end>
3392019836_c7aeebca1c.jpg	<start> Two people stand before a spinning wheel at a carnival . <end>
3041170372_c4376cd497.jpg	<start> A bicylist riding in the mountains . <end>
3041170372_c4376cd497.jpg	<start> A man jumping a dirt ramp on a bmx bike . <end>
3041170372_c4376cd497.jpg	<start> A man rides his bike over a bump on a dirt path . <end>
3041170372_c4376cd497.jpg	<start> A mountain biker jumps a rock on a mountain . <end>
3041170372_c4376cd497.jpg	<start> Man riding a mountain bike doing a jump in the air . <end>
2851931813_eaf8ed7be3.jpg	<start> A baby girl in a white shirt and jeans sits on the grass by the street . <end>
2851931813_eaf8ed7be3.jpg	<start> A girl toddler is sitting on the grass . <end>
2851931813_eaf8ed7be3.jpg	<start> A little girl is sitting in the grass balancing a rock on her arm . <end>
2851931813_eaf8ed7be3.jpg	<start> A young girl is sitting in the grass . <end>
2851931813_eaf8ed7be3.jpg	<start> A young girl throwing a rock . <end>
3208999896_dab42dc40b.jpg	<start> A bride , a groom , 3 guys , and 3 women . <end>
3208999896_dab42dc40b.jpg	<start> A bride and groom are the center of this picture , with three bridesmaids in red dresses to the left and groomsmen to the right . <end>
3208999896_dab42dc40b.jpg	<start> A couple taking a wedding photo with their wedding party . <end>
3208999896_dab42dc40b.jpg	<start> A formal wedding party poses smiling for a wedding photo in a church . <end>
3208999896_dab42dc40b.jpg	<start> The wedding party is posing for a picture in front of the church alter . <end>
3280173193_98c2d6a223.jpg	<start> A man , two women , and two dogs on a beach with buildings in the background . <end>
3280173193_98c2d6a223.jpg	<start> Three people and a white dog are sitting in the sand on a beach . <end>
3280173193_98c2d6a223.jpg	<start> Three people on a city beach with two little dogs . <end>
3280173193_98c2d6a223.jpg	<start> Two girls wrestle in the sand at the beach as a tan dog walks by . <end>
3280173193_98c2d6a223.jpg	<start> Two women wrestle at the beach next to a city . <end>
2739332078_13d9acce59.jpg	<start> A girl with blond hair offers a dimpled smile from under her black umbrella . <end>
2739332078_13d9acce59.jpg	<start> A lady posing while holding an umbrella . <end>
2739332078_13d9acce59.jpg	<start> A young blonde woman in black smiles under her black umbrella . <end>
2739332078_13d9acce59.jpg	<start> Blond woman with a black shirt is holding a black umbrella over her head . <end>
2739332078_13d9acce59.jpg	<start> The blonde haired woman is holding a black umbrella . <end>
3204525212_d548c7fca7.jpg	<start> A black dog and small white and black dog look up at a kitchen countertop . <end>
3204525212_d548c7fca7.jpg	<start> A large dog and a small dog stand next to the kitchen counter to investigate . <end>
3204525212_d548c7fca7.jpg	<start> a small black and white dog standing next to a large black dog both looking up onto a counter . <end>
3204525212_d548c7fca7.jpg	<start> Dogs ignore plate of food on floor , look up at kitchen counter . <end>
3204525212_d548c7fca7.jpg	<start> The dogs are begging at the kitchen counter . <end>
2860202109_97b2b22652.jpg	<start> A black man is wearing sunglasses and a blue shirt with a white undershirt . <end>
2860202109_97b2b22652.jpg	<start> A man in sunglasses smiles . <end>
2860202109_97b2b22652.jpg	<start> a man with dreeds wearing large black sunglasses <end>
2860202109_97b2b22652.jpg	<start> dark skinned man with sunglasses in a blue shirt <end>
2860202109_97b2b22652.jpg	<start> The man wearing a blue shirt has dreadlocks and sunglasses . <end>
1425485485_d7c97a5470.jpg	<start> A girl touches a boys face ; both are smiling . <end>
1425485485_d7c97a5470.jpg	<start> A girl with her eyes closed is touching a boy 's cheeks . <end>
1425485485_d7c97a5470.jpg	<start> Little girl laughing and touching a boy 's face as they lean toward each other . <end>
1425485485_d7c97a5470.jpg	<start> Two children , a boy and a girl . <end>
1425485485_d7c97a5470.jpg	<start> Two children facing each other and laughing . <end>
2970183443_accd597e0a.jpg	<start> A man and a boy watch a dog leap to catch a ball . <end>
2970183443_accd597e0a.jpg	<start> A man and a child are standing near a dog who is jumping . <end>
2970183443_accd597e0a.jpg	<start> A man and a small boy watch their small , white dog catch a toy in the air . <end>
2970183443_accd597e0a.jpg	<start> A small black brown and white dog catches a football in midair as a man and child look on . <end>
2970183443_accd597e0a.jpg	<start> Small white dog with spot on back leaping in air with football in mouth with small boy and man watching . <end>
3432730942_4dc4685277.jpg	<start> Two men getting ready to take a motorcycle ride . <end>
3432730942_4dc4685277.jpg	<start> Two men park their red motorcycles near a church . <end>
3432730942_4dc4685277.jpg	<start> Two motorcycles and their riders . <end>
3432730942_4dc4685277.jpg	<start> Two people dressed in leather are standing beside their motorcycles . <end>
3432730942_4dc4685277.jpg	<start> Two people look at two red motorcycles in a place where there are religious murals on the wall . <end>
2698487246_e827404cac.jpg	<start> A man in a black and white jersey is leaping to get a ball from a player in a blue and yellow jersey . <end>
2698487246_e827404cac.jpg	<start> People playing a sport with a referee looking on . <end>
2698487246_e827404cac.jpg	<start> The men are jumping in the air . <end>
2698487246_e827404cac.jpg	<start> Three rugby players trying to catch the ball <end>
2698487246_e827404cac.jpg	<start> Two men are jumping into the air to catch the football . <end>
3547704737_57d42d5d9d.jpg	<start> A jogger in red shorts is in the street . <end>
3547704737_57d42d5d9d.jpg	<start> A man looks like he 's in pain as he runs in a race . <end>
3547704737_57d42d5d9d.jpg	<start> A man running . <end>
3547704737_57d42d5d9d.jpg	<start> A runner makes a face during a race because he is in pain . <end>
3547704737_57d42d5d9d.jpg	<start> A runner winces as he runs . <end>
3724738804_f00748a137.jpg	<start> A woman and three children are jumping into a swimming pool . <end>
3724738804_f00748a137.jpg	<start> Children jumping in a pool surrounded by pool chairs and huts . <end>
3724738804_f00748a137.jpg	<start> Children jump off the edge into a pool . <end>
3724738804_f00748a137.jpg	<start> Three girls jump into a pool . <end>
3724738804_f00748a137.jpg	<start> Three girls wearing goggles are jumping into a swimming pool together . <end>
3307077951_dd31f1971c.jpg	<start> A black and white dog is running over grass . <end>
3307077951_dd31f1971c.jpg	<start> A dog is running through the yard <end>
3307077951_dd31f1971c.jpg	<start> A shaggy black and white dog is running on the grass . <end>
3307077951_dd31f1971c.jpg	<start> The black and white dog is running on a green yard . <end>
3307077951_dd31f1971c.jpg	<start> The black and white dog is running outdoors . <end>
1924234308_c9ddcf206d.jpg	<start> A girl in a bikini and sneakers makes her way out of the water and onto the rocks . <end>
1924234308_c9ddcf206d.jpg	<start> A girl in a bikini in climbing rocks . <end>
1924234308_c9ddcf206d.jpg	<start> A woman in a bikini climbs rocks next to a rocky stream . <end>
1924234308_c9ddcf206d.jpg	<start> A woman in a bikini is running on rocks in a stream . <end>
1924234308_c9ddcf206d.jpg	<start> A young woman wearubg a bikini is climbing rocks near a creek . <end>
3088677667_4a8befb70e.jpg	<start> A crowd of people , some of which are wearing surgical masks . <end>
3088677667_4a8befb70e.jpg	<start> A group of people are looking angry and several have on face masks . <end>
3088677667_4a8befb70e.jpg	<start> A group of people gather and some are wearing white masks over their mouths . <end>
3088677667_4a8befb70e.jpg	<start> Five people staring in the same direction , two of whom are wearing face masks . <end>
3088677667_4a8befb70e.jpg	<start> People wearing black , some with face masks , are singing . <end>
2271890493_da441718ba.jpg	<start> a big white dog jumps on a small dog . <end>
2271890493_da441718ba.jpg	<start> A large dog chases a small dog on the sand . <end>
2271890493_da441718ba.jpg	<start> A white dog is chasing after a small dog at the beach <end>
2271890493_da441718ba.jpg	<start> Large dog and small dog in sand <end>
2271890493_da441718ba.jpg	<start> The white dog is playing with the muddy dog . <end>
3627679667_0e3de9fc90.jpg	<start> A blond girl rides the waves . <end>
3627679667_0e3de9fc90.jpg	<start> A person in a black wetsuit is surfing a small wave on a beige surfboard . <end>
3627679667_0e3de9fc90.jpg	<start> A woman is attempting to ride a small wave . <end>
3627679667_0e3de9fc90.jpg	<start> Person surfboards on a wave . <end>
3627679667_0e3de9fc90.jpg	<start> The lady is surfing and riding a wave . <end>
539676201_c8f1f04952.jpg	<start> A man in a helmet treads water . <end>
539676201_c8f1f04952.jpg	<start> A man wearing a helmet , floating in the water . <end>
539676201_c8f1f04952.jpg	<start> A man wearing a white helmet is in the water . <end>
539676201_c8f1f04952.jpg	<start> Mountain climber safely lands in the water . <end>
539676201_c8f1f04952.jpg	<start> The spelunker finds water during his trek . <end>
265223843_9ef21e1872.jpg	<start> A man is riding a powered para-glider in the air at sunset . <end>
265223843_9ef21e1872.jpg	<start> An individual is floating in the air with a parachute . <end>
265223843_9ef21e1872.jpg	<start> A person in the sky connected to a fan . <end>
265223843_9ef21e1872.jpg	<start> Parachuter in midair . <end>
265223843_9ef21e1872.jpg	<start> Person hang gliding at sunset . <end>
2158247955_484f0a1f11.jpg	<start> The three dogs are running down a snowy track . <end>
2158247955_484f0a1f11.jpg	<start> Three dogs are running across snow with a tire track in it . <end>
2158247955_484f0a1f11.jpg	<start> Three dogs are turning direction along a snow tread leading from a low cut field . <end>
2158247955_484f0a1f11.jpg	<start> Three dogs run in the snow . <end>
2158247955_484f0a1f11.jpg	<start> Three dogs running on tire tracks in snow . <end>
3672057606_cb6393dbd9.jpg	<start> A woman is waiting for a train at an empty train station . <end>
3672057606_cb6393dbd9.jpg	<start> A woman leaning against the wall in the " Dupont Circle " subway station with a trashcan to the right . <end>
3672057606_cb6393dbd9.jpg	<start> A woman reading while waiting for a train . <end>
3672057606_cb6393dbd9.jpg	<start> Woman waiting for the train . <end>
3672057606_cb6393dbd9.jpg	<start> Young woman standing on platform with train to the right <end>
2992658871_ac786d37a6.jpg	<start> A guy in green is rollerskating on a narrow strip . <end>
2992658871_ac786d37a6.jpg	<start> A man in a green shirt is skating on a railing . <end>
2992658871_ac786d37a6.jpg	<start> A man in a white helmet and green shirt grinds on his rollerblades . <end>
2992658871_ac786d37a6.jpg	<start> A man rollerblading on a metal bar . <end>
2992658871_ac786d37a6.jpg	<start> Rollerblades sliding on a railing . <end>
3381788544_2c50e139dd.jpg	<start> A group of Asian girls are standing together . <end>
3381788544_2c50e139dd.jpg	<start> A group of asian women in sports attire , and one woman in the center is wearing a baseball cap . <end>
3381788544_2c50e139dd.jpg	<start> Four teenagers in dark clothes looking in various directions . <end>
3381788544_2c50e139dd.jpg	<start> There are several asian people , one wearing a baseball cap . <end>
3381788544_2c50e139dd.jpg	<start> Two girls laugh while other girls look on . <end>
69189650_6687da7280.jpg	<start> A brown dog is running through a brown field . <end>
69189650_6687da7280.jpg	<start> A brown dog is running through the field . <end>
69189650_6687da7280.jpg	<start> A brown dog with a collar runs in the dead grass with his tongue hanging out to the side . <end>
69189650_6687da7280.jpg	<start> a brown dog with his tongue wagging as he runs through a field <end>
69189650_6687da7280.jpg	<start> A dog running in the grass . <end>
3347701468_bb0001b035.jpg	<start> A group of children wearing blue and yellow uniforms put their hangs together . <end>
3347701468_bb0001b035.jpg	<start> A soccer team with blue jerseys is huddled together with their hands touching above their heads . <end>
3347701468_bb0001b035.jpg	<start> A young flag football team are huddled together . <end>
3347701468_bb0001b035.jpg	<start> Boys huddle during a soccer game . <end>
3347701468_bb0001b035.jpg	<start> Soccer players in blue before a game . <end>
1342780478_bacc32344d.jpg	<start> A man in a dress shirt and tie is standing in front of a sign selling donuts . <end>
1342780478_bacc32344d.jpg	<start> A man stands among cement fixtures in front of a donut shop . <end>
1342780478_bacc32344d.jpg	<start> A man with a white shirt and tie is standing on a sidewalk between cement barriers . <end>
1342780478_bacc32344d.jpg	<start> A well-dressed man in the street . <end>
1342780478_bacc32344d.jpg	<start> Man stands between concrete barriers near a donut shop . <end>
3473534758_1ae3847781.jpg	<start> There are two Boston terriers biting at each other . <end>
3473534758_1ae3847781.jpg	<start> Two boxers playfully snap at each other . <end>
3473534758_1ae3847781.jpg	<start> Two dogs are playing together with their mouths open . <end>
3473534758_1ae3847781.jpg	<start> Two large dogs are fighting in a dirt field . <end>
3473534758_1ae3847781.jpg	<start> two small dogs growling at each other in a dirtbed <end>
3159569570_dff24e7be9.jpg	<start> A group of <end>
3159569570_dff24e7be9.jpg	<start> A group of aboriginal girls is wearing bright colors . <end>
3159569570_dff24e7be9.jpg	<start> A group of African children are dressed in colorful clothes . <end>
3159569570_dff24e7be9.jpg	<start> A group of children in African clothing . <end>
